,Unnamed: 0,GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
7404,7404,Shot Chart Detail,41600314,258,202691,Klay Thompson,1610612744,Golden State Warriors,2,2,2,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,24,235,56,1,0,20170522,SAS,GSW
7405,7405,Shot Chart Detail,41600314,290,202691,Klay Thompson,1610612744,Golden State Warriors,3,11,41,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,24,240,52,1,1,20170522,SAS,GSW
7406,7406,Shot Chart Detail,41600314,305,202691,Klay Thompson,1610612744,Golden State Warriors,3,9,56,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,9,53,80,1,0,20170522,SAS,GSW
7407,7407,Shot Chart Detail,41600314,373,202691,Klay Thompson,1610612744,Golden State Warriors,3,4,33,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,223,36,1,0,20170522,SAS,GSW
7408,7408,Shot Chart Detail,41600314,375,202691,Klay Thompson,1610612744,Golden State Warriors,3,4,28,Made Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,17,7,1,1,20170522,SAS,GSW
7409,7409,Shot Chart Detail,41600314,377,202691,Klay Thompson,1610612744,Golden State Warriors,3,3,57,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,202,154,1,0,20170522,SAS,GSW
7813,7813,Shot Chart Detail,41600311,9,202695,Kawhi Leonard,1610612759,San Antonio Spurs,1,10,53,Made Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,13,132,46,1,1,20170514,GSW,SAS
7814,7814,Shot Chart Detail,41600311,89,202695,Kawhi Leonard,1610612759,San Antonio Spurs,1,3,41,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20170514,GSW,SAS
7815,7815,Shot Chart Detail,41600311,92,202695,Kawhi Leonard,1610612759,San Antonio Spurs,1,3,13,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,17,244,1,0,20170514,GSW,SAS
7816,7816,Shot Chart Detail,41600311,131,202695,Kawhi Leonard,1610612759,San Antonio Spurs,2,10,53,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20170514,GSW,SAS
7817,7817,Shot Chart Detail,41600311,139,202695,Kawhi Leonard,1610612759,San Antonio Spurs,2,10,21,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15,114,100,1,0,20170514,GSW,SAS
7818,7818,Shot Chart Detail,41600311,150,202695,Kawhi Leonard,1610612759,San Antonio Spurs,2,9,3,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-4,13,1,1,20170514,GSW,SAS
7819,7819,Shot Chart Detail,41600311,182,202695,Kawhi Leonard,1610612759,San Antonio Spurs,2,7,12,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,20,95,1,0,20170514,GSW,SAS
7820,7820,Shot Chart Detail,41600311,205,202695,Kawhi Leonard,1610612759,San Antonio Spurs,2,5,21,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-14,259,1,0,20170514,GSW,SAS
7821,7821,Shot Chart Detail,41600311,221,202695,Kawhi Leonard,1610612759,San Antonio Spurs,2,4,43,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,9,70,1,0,20170514,GSW,SAS
7822,7822,Shot Chart Detail,41600311,225,202695,Kawhi Leonard,1610612759,San Antonio Spurs,2,4,30,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,130,232,1,0,20170514,GSW,SAS
7823,7823,Shot Chart Detail,41600311,237,202695,Kawhi Leonard,1610612759,San Antonio Spurs,2,3,32,Made Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,-12,120,1,1,20170514,GSW,SAS
7824,7824,Shot Chart Detail,41600311,241,202695,Kawhi Leonard,1610612759,San Antonio Spurs,2,2,25,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-7,21,1,1,20170514,GSW,SAS
7825,7825,Shot Chart Detail,41600311,302,202695,Kawhi Leonard,1610612759,San Antonio Spurs,3,9,46,Made Shot,Pullup Jump shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-233,2,1,1,20170514,GSW,SAS
8279,8279,Shot Chart Detail,41600312,464,202722,Davis Bertans,1610612759,San Antonio Spurs,4,7,48,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,107,242,1,1,20170516,GSW,SAS
8280,8280,Shot Chart Detail,41600312,473,202722,Davis Bertans,1610612759,San Antonio Spurs,4,6,55,Made Shot,Alley Oop Layup shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,10,11,1,1,20170516,GSW,SAS
8281,8281,Shot Chart Detail,41600312,500,202722,Davis Bertans,1610612759,San Antonio Spurs,4,3,57,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,164,183,1,1,20170516,GSW,SAS
8282,8282,Shot Chart Detail,41600312,503,202722,Davis Bertans,1610612759,San Antonio Spurs,4,3,25,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-158,203,1,1,20170516,GSW,SAS
8283,8283,Shot Chart Detail,41600313,197,202722,Davis Bertans,1610612759,San Antonio Spurs,2,6,59,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-1,267,1,0,20170520,SAS,GSW
8284,8284,Shot Chart Detail,41600313,201,202722,Davis Bertans,1610612759,San Antonio Spurs,2,6,50,Made Shot,Tip Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20170520,SAS,GSW
8285,8285,Shot Chart Detail,41600313,548,202722,Davis Bertans,1610612759,San Antonio Spurs,4,1,32,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,236,-6,1,0,20170520,SAS,GSW
8286,8286,Shot Chart Detail,41600314,524,202722,Davis Bertans,1610612759,San Antonio Spurs,4,2,47,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,1,3,1,1,20170522,SAS,GSW
9271,9271,Shot Chart Detail,41600311,15,203110,Draymond Green,1610612744,Golden State Warriors,1,10,22,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-4,23,1,0,20170514,GSW,SAS
9272,9272,Shot Chart Detail,41600311,31,203110,Draymond Green,1610612744,Golden State Warriors,1,8,40,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-12,18,1,1,20170514,GSW,SAS
9273,9273,Shot Chart Detail,41600311,246,203110,Draymond Green,1610612744,Golden State Warriors,2,2,9,Missed Shot,Pullup Jump shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,232,46,1,0,20170514,GSW,SAS
9274,9274,Shot Chart Detail,41600311,366,203110,Draymond Green,1610612744,Golden State Warriors,3,5,16,Missed Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,0,13,1,0,20170514,GSW,SAS
9275,9275,Shot Chart Detail,41600311,523,203110,Draymond Green,1610612744,Golden State Warriors,4,3,26,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-9,16,1,1,20170514,GSW,SAS
9276,9276,Shot Chart Detail,41600311,547,203110,Draymond Green,1610612744,Golden State Warriors,4,1,15,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-14,13,1,1,20170514,GSW,SAS
9277,9277,Shot Chart Detail,41600312,16,203110,Draymond Green,1610612744,Golden State Warriors,1,10,3,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-15,258,1,1,20170516,GSW,SAS
9278,9278,Shot Chart Detail,41600312,25,203110,Draymond Green,1610612744,Golden State Warriors,1,8,47,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-6,26,1,0,20170516,GSW,SAS
9279,9279,Shot Chart Detail,41600312,48,203110,Draymond Green,1610612744,Golden State Warriors,1,5,48,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,204,169,1,1,20170516,GSW,SAS
9280,9280,Shot Chart Detail,41600312,93,203110,Draymond Green,1610612744,Golden State Warriors,1,2,38,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,173,180,1,0,20170516,GSW,SAS
9281,9281,Shot Chart Detail,41600312,145,203110,Draymond Green,1610612744,Golden State Warriors,2,10,13,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,56,36,1,0,20170516,GSW,SAS
9282,9282,Shot Chart Detail,41600312,226,203110,Draymond Green,1610612744,Golden State Warriors,2,2,4,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-237,-5,1,0,20170516,GSW,SAS
9283,9283,Shot Chart Detail,41600312,238,203110,Draymond Green,1610612744,Golden State Warriors,2,0,38,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,9,16,1,1,20170516,GSW,SAS
9284,9284,Shot Chart Detail,41600312,305,203110,Draymond Green,1610612744,Golden State Warriors,3,11,31,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-134,219,1,0,20170516,GSW,SAS
9285,9285,Shot Chart Detail,41600312,402,203110,Draymond Green,1610612744,Golden State Warriors,3,0,54,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,9,11,1,1,20170516,GSW,SAS
9286,9286,Shot Chart Detail,41600312,418,203110,Draymond Green,1610612744,Golden State Warriors,3,0,0,Missed Shot,Jump Shot,3PT Field Goal,Backcourt,Back Court(BC),Back Court Shot,58,227,535,1,0,20170516,GSW,SAS
9287,9287,Shot Chart Detail,41600313,158,203110,Draymond Green,1610612744,Golden State Warriors,2,9,44,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20170520,SAS,GSW
9288,9288,Shot Chart Detail,41600313,227,203110,Draymond Green,1610612744,Golden State Warriors,2,4,53,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-6,2,1,1,20170520,SAS,GSW
9289,9289,Shot Chart Detail,41600313,252,203110,Draymond Green,1610612744,Golden State Warriors,2,2,16,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-16,-5,1,1,20170520,SAS,GSW
9290,9290,Shot Chart Detail,41600313,288,203110,Draymond Green,1610612744,Golden State Warriors,3,11,37,Made Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20170520,SAS,GSW
9291,9291,Shot Chart Detail,41600313,433,203110,Draymond Green,1610612744,Golden State Warriors,4,10,47,Missed Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-71,16,1,0,20170520,SAS,GSW
9292,9292,Shot Chart Detail,41600313,497,203110,Draymond Green,1610612744,Golden State Warriors,4,5,17,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-1,7,1,0,20170520,SAS,GSW
9293,9293,Shot Chart Detail,41600314,8,203110,Draymond Green,1610612744,Golden State Warriors,1,10,57,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,4,26,1,1,20170522,SAS,GSW
9294,9294,Shot Chart Detail,41600314,13,203110,Draymond Green,1610612744,Golden State Warriors,1,10,8,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-112,229,1,0,20170522,SAS,GSW
9295,9295,Shot Chart Detail,41600314,124,203110,Draymond Green,1610612744,Golden State Warriors,1,2,7,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,127,208,1,0,20170522,SAS,GSW
9296,9296,Shot Chart Detail,41600314,133,203110,Draymond Green,1610612744,Golden State Warriors,1,1,19,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,30,247,1,1,20170522,SAS,GSW
9297,9297,Shot Chart Detail,41600314,244,203110,Draymond Green,1610612744,Golden State Warriors,2,3,50,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,28,7,1,1,20170522,SAS,GSW
9298,9298,Shot Chart Detail,41600314,255,203110,Draymond Green,1610612744,Golden State Warriors,2,2,21,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20170522,SAS,GSW
9299,9299,Shot Chart Detail,41600314,281,203110,Draymond Green,1610612744,Golden State Warriors,2,0,20,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,20,207,16,1,0,20170522,SAS,GSW
9300,9300,Shot Chart Detail,41600314,355,203110,Draymond Green,1610612744,Golden State Warriors,3,5,27,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-20,65,1,0,20170522,SAS,GSW
9301,9301,Shot Chart Detail,41600314,403,203110,Draymond Green,1610612744,Golden State Warriors,3,1,49,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-174,170,1,1,20170522,SAS,GSW
9302,9302,Shot Chart Detail,41600314,438,203110,Draymond Green,1610612744,Golden State Warriors,4,10,51,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,112,224,1,0,20170522,SAS,GSW
9802,9802,Shot Chart Detail,41600312,65,203473,Dewayne Dedmon,1610612759,San Antonio Spurs,1,3,58,Missed Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,-4,82,1,0,20170516,GSW,SAS
9803,9803,Shot Chart Detail,41600312,195,203473,Dewayne Dedmon,1610612759,San Antonio Spurs,2,4,18,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20170516,GSW,SAS
9804,9804,Shot Chart Detail,41600312,217,203473,Dewayne Dedmon,1610612759,San Antonio Spurs,2,2,27,Missed Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,1,21,1,0,20170516,GSW,SAS
9805,9805,Shot Chart Detail,41600312,219,203473,Dewayne Dedmon,1610612759,San Antonio Spurs,2,2,25,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,0,21,1,0,20170516,GSW,SAS
9806,9806,Shot Chart Detail,41600312,316,203473,Dewayne Dedmon,1610612759,San Antonio Spurs,3,6,45,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20170516,GSW,SAS
9807,9807,Shot Chart Detail,41600312,329,203473,Dewayne Dedmon,1610612759,San Antonio Spurs,3,5,51,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,17,-174,23,1,0,20170516,GSW,SAS
9808,9808,Shot Chart Detail,41600312,351,203473,Dewayne Dedmon,1610612759,San Antonio Spurs,3,4,17,Made Shot,Driving Reverse Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20170516,GSW,SAS
9809,9809,Shot Chart Detail,41600312,356,203473,Dewayne Dedmon,1610612759,San Antonio Spurs,3,3,40,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-18,14,1,0,20170516,GSW,SAS
9810,9810,Shot Chart Detail,41600312,416,203473,Dewayne Dedmon,1610612759,San Antonio Spurs,3,0,3,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-22,51,1,0,20170516,GSW,SAS
9811,9811,Shot Chart Detail,41600313,509,203473,Dewayne Dedmon,1610612759,San Antonio Spurs,4,4,36,Missed Shot,Tip Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,0,20170520,SAS,GSW
9812,9812,Shot Chart Detail,41600313,513,203473,Dewayne Dedmon,1610612759,San Antonio Spurs,4,4,25,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,2,7,1,1,20170520,SAS,GSW
9813,9813,Shot Chart Detail,41600313,534,203473,Dewayne Dedmon,1610612759,San Antonio Spurs,4,2,38,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20170520,SAS,GSW
10672,10672,Shot Chart Detail,41600311,444,203546,Ian Clark,1610612744,Golden State Warriors,4,10,59,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-196,156,1,1,20170514,GSW,SAS
10673,10673,Shot Chart Detail,41600312,171,203546,Ian Clark,1610612744,Golden State Warriors,2,7,17,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,4,2,1,1,20170516,GSW,SAS
10674,10674,Shot Chart Detail,41600312,194,203546,Ian Clark,1610612744,Golden State Warriors,2,4,38,Made Shot,Pullup Jump shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-238,2,1,1,20170516,GSW,SAS
10675,10675,Shot Chart Detail,41600312,196,203546,Ian Clark,1610612744,Golden State Warriors,2,3,48,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,-43,273,1,0,20170516,GSW,SAS
10676,10676,Shot Chart Detail,41600312,425,203546,Ian Clark,1610612744,Golden State Warriors,4,11,2,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-225,28,1,1,20170516,GSW,SAS
10677,10677,Shot Chart Detail,41600312,468,203546,Ian Clark,1610612744,Golden State Warriors,4,7,3,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,8,78,33,1,1,20170516,GSW,SAS
10678,10678,Shot Chart Detail,41600312,511,203546,Ian Clark,1610612744,Golden State Warriors,4,2,16,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,9,21,1,0,20170516,GSW,SAS
10679,10679,Shot Chart Detail,41600312,521,203546,Ian Clark,1610612744,Golden State Warriors,4,1,26,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-179,203,1,0,20170516,GSW,SAS
10680,10680,Shot Chart Detail,41600313,122,203546,Ian Clark,1610612744,Golden State Warriors,1,0,24,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,204,154,1,0,20170520,SAS,GSW
10681,10681,Shot Chart Detail,41600313,130,203546,Ian Clark,1610612744,Golden State Warriors,1,0,0,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-4,-6,1,1,20170520,SAS,GSW
10682,10682,Shot Chart Detail,41600313,471,203546,Ian Clark,1610612744,Golden State Warriors,4,7,44,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,233,-5,1,1,20170520,SAS,GSW
10683,10683,Shot Chart Detail,41600313,476,203546,Ian Clark,1610612744,Golden State Warriors,4,7,14,Made Shot,Floating Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,12,-125,13,1,1,20170520,SAS,GSW
10684,10684,Shot Chart Detail,41600313,528,203546,Ian Clark,1610612744,Golden State Warriors,4,3,7,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-237,13,1,0,20170520,SAS,GSW
10685,10685,Shot Chart Detail,41600314,201,203546,Ian Clark,1610612744,Golden State Warriors,2,7,9,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,112,223,1,1,20170522,SAS,GSW
10686,10686,Shot Chart Detail,41600314,204,203546,Ian Clark,1610612744,Golden State Warriors,2,6,29,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-73,23,1,1,20170522,SAS,GSW
10687,10687,Shot Chart Detail,41600314,451,203546,Ian Clark,1610612744,Golden State Warriors,4,9,44,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,228,11,1,0,20170522,SAS,GSW
10688,10688,Shot Chart Detail,41600314,453,203546,Ian Clark,1610612744,Golden State Warriors,4,9,39,Missed Shot,Driving Floating Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,64,38,1,0,20170522,SAS,GSW
10689,10689,Shot Chart Detail,41600314,496,203546,Ian Clark,1610612744,Golden State Warriors,4,5,46,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-228,31,1,1,20170522,SAS,GSW
10690,10690,Shot Chart Detail,41600314,512,203546,Ian Clark,1610612744,Golden State Warriors,4,4,6,Made Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,15,65,1,1,20170522,SAS,GSW
10691,10691,Shot Chart Detail,41600314,517,203546,Ian Clark,1610612744,Golden State Warriors,4,3,2,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,24,233,70,1,0,20170522,SAS,GSW
10692,10692,Shot Chart Detail,41600314,555,203546,Ian Clark,1610612744,Golden State Warriors,4,1,13,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,18,-112,149,1,1,20170522,SAS,GSW
10693,10693,Shot Chart Detail,41600314,557,203546,Ian Clark,1610612744,Golden State Warriors,4,0,54,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,-65,239,1,0,20170522,SAS,GSW
10694,10694,Shot Chart Detail,41600314,561,203546,Ian Clark,1610612744,Golden State Warriors,4,0,16,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-17,264,1,0,20170522,SAS,GSW
10798,10798,Shot Chart Detail,41600311,108,203613,Jonathon Simmons,1610612759,San Antonio Spurs,1,1,30,Made Shot,Alley Oop Layup shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,14,7,1,1,20170514,GSW,SAS
10799,10799,Shot Chart Detail,41600311,112,203613,Jonathon Simmons,1610612759,San Antonio Spurs,1,0,34,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,53,239,1,1,20170514,GSW,SAS
10800,10800,Shot Chart Detail,41600311,124,203613,Jonathon Simmons,1610612759,San Antonio Spurs,2,11,27,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18,114,141,1,0,20170514,GSW,SAS
10801,10801,Shot Chart Detail,41600311,266,203613,Jonathon Simmons,1610612759,San Antonio Spurs,2,0,45,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-32,14,1,0,20170514,GSW,SAS
10802,10802,Shot Chart Detail,41600311,310,203613,Jonathon Simmons,1610612759,San Antonio Spurs,3,8,53,Made Shot,Pullup Jump shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,225,-11,1,1,20170514,GSW,SAS
10803,10803,Shot Chart Detail,41600311,344,203613,Jonathon Simmons,1610612759,San Antonio Spurs,3,6,39,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,-48,242,1,0,20170514,GSW,SAS
10804,10804,Shot Chart Detail,41600311,347,203613,Jonathon Simmons,1610612759,San Antonio Spurs,3,6,24,Missed Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,4,8,1,0,20170514,GSW,SAS
10805,10805,Shot Chart Detail,41600311,440,203613,Jonathon Simmons,1610612759,San Antonio Spurs,4,11,38,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,19,182,62,1,1,20170514,GSW,SAS
10806,10806,Shot Chart Detail,41600311,545,203613,Jonathon Simmons,1610612759,San Antonio Spurs,4,1,26,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,14,76,121,1,0,20170514,GSW,SAS
10807,10807,Shot Chart Detail,41600312,11,203613,Jonathon Simmons,1610612759,San Antonio Spurs,1,10,27,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,13,-138,18,1,0,20170516,GSW,SAS
10808,10808,Shot Chart Detail,41600312,19,203613,Jonathon Simmons,1610612759,San Antonio Spurs,1,9,15,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,27,11,1,0,20170516,GSW,SAS
10809,10809,Shot Chart Detail,41600312,29,203613,Jonathon Simmons,1610612759,San Antonio Spurs,1,8,32,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-169,203,1,0,20170516,GSW,SAS
10810,10810,Shot Chart Detail,41600312,32,203613,Jonathon Simmons,1610612759,San Antonio Spurs,1,7,48,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,16,-7,164,1,1,20170516,GSW,SAS
10811,10811,Shot Chart Detail,41600312,35,203613,Jonathon Simmons,1610612759,San Antonio Spurs,1,7,30,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18,87,164,1,1,20170516,GSW,SAS
10812,10812,Shot Chart Detail,41600312,41,203613,Jonathon Simmons,1610612759,San Antonio Spurs,1,6,39,Made Shot,Driving Hook Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,10,105,21,1,1,20170516,GSW,SAS
10813,10813,Shot Chart Detail,41600312,49,203613,Jonathon Simmons,1610612759,San Antonio Spurs,1,5,31,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,19,-119,154,1,1,20170516,GSW,SAS
10814,10814,Shot Chart Detail,41600312,163,203613,Jonathon Simmons,1610612759,San Antonio Spurs,2,8,17,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-11,7,1,1,20170516,GSW,SAS
