,GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
128681,Shot Chart Detail,21600751,463,202738,Isaiah Thomas,1610612738,Boston Celtics,4,7,38,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,230,11,1,0,20170203,BOS,LAL
128682,Shot Chart Detail,21600751,469,202738,Isaiah Thomas,1610612738,Boston Celtics,4,7,12,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,17,161,56,1,1,20170203,BOS,LAL
128683,Shot Chart Detail,21600751,508,202738,Isaiah Thomas,1610612738,Boston Celtics,4,3,39,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,17,242,1,0,20170203,BOS,LAL
128684,Shot Chart Detail,21600751,530,202738,Isaiah Thomas,1610612738,Boston Celtics,4,2,25,Made Shot,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,10,28,1,1,20170203,BOS,LAL
128685,Shot Chart Detail,21600751,534,202738,Isaiah Thomas,1610612738,Boston Celtics,4,1,31,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-32,8,1,1,20170203,BOS,LAL
128686,Shot Chart Detail,21600766,22,202738,Isaiah Thomas,1610612738,Boston Celtics,1,9,53,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,-30,247,1,1,20170205,BOS,LAC
128687,Shot Chart Detail,21600766,43,202738,Isaiah Thomas,1610612738,Boston Celtics,1,7,41,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,123,224,1,0,20170205,BOS,LAC
128688,Shot Chart Detail,21600766,50,202738,Isaiah Thomas,1610612738,Boston Celtics,1,7,11,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,122,218,1,1,20170205,BOS,LAC
128689,Shot Chart Detail,21600766,62,202738,Isaiah Thomas,1610612738,Boston Celtics,1,5,35,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,22,35,223,1,1,20170205,BOS,LAC
128690,Shot Chart Detail,21600766,65,202738,Isaiah Thomas,1610612738,Boston Celtics,1,5,12,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,48,237,1,0,20170205,BOS,LAC
128691,Shot Chart Detail,21600766,220,202738,Isaiah Thomas,1610612738,Boston Celtics,2,2,53,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,20,205,2,1,0,20170205,BOS,LAC
128692,Shot Chart Detail,21600766,228,202738,Isaiah Thomas,1610612738,Boston Celtics,2,1,50,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-115,228,1,0,20170205,BOS,LAC
128693,Shot Chart Detail,21600766,235,202738,Isaiah Thomas,1610612738,Boston Celtics,2,1,17,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,135,223,1,1,20170205,BOS,LAC
128694,Shot Chart Detail,21600766,240,202738,Isaiah Thomas,1610612738,Boston Celtics,2,0,36,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-151,198,1,0,20170205,BOS,LAC
128695,Shot Chart Detail,21600766,281,202738,Isaiah Thomas,1610612738,Boston Celtics,3,8,18,Missed Shot,Driving Floating Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-64,31,1,0,20170205,BOS,LAC
128696,Shot Chart Detail,21600766,284,202738,Isaiah Thomas,1610612738,Boston Celtics,3,7,35,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,29,148,259,1,0,20170205,BOS,LAC
128697,Shot Chart Detail,21600766,291,202738,Isaiah Thomas,1610612738,Boston Celtics,3,6,51,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,156,198,1,0,20170205,BOS,LAC
128698,Shot Chart Detail,21600766,386,202738,Isaiah Thomas,1610612738,Boston Celtics,4,9,56,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-19,2,1,1,20170205,BOS,LAC
128699,Shot Chart Detail,21600766,388,202738,Isaiah Thomas,1610612738,Boston Celtics,4,9,25,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,150,200,1,0,20170205,BOS,LAC
128700,Shot Chart Detail,21600766,400,202738,Isaiah Thomas,1610612738,Boston Celtics,4,8,31,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-11,-1,1,1,20170205,BOS,LAC
128701,Shot Chart Detail,21600766,403,202738,Isaiah Thomas,1610612738,Boston Celtics,4,7,59,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,2,47,1,0,20170205,BOS,LAC
128702,Shot Chart Detail,21600766,498,202738,Isaiah Thomas,1610612738,Boston Celtics,4,1,52,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-14,-1,1,1,20170205,BOS,LAC
128703,Shot Chart Detail,21600766,500,202738,Isaiah Thomas,1610612738,Boston Celtics,4,1,23,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,-61,242,1,0,20170205,BOS,LAC
128704,Shot Chart Detail,21600793,18,202738,Isaiah Thomas,1610612738,Boston Celtics,1,9,46,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-32,254,1,1,20170208,SAC,BOS
128705,Shot Chart Detail,21600793,21,202738,Isaiah Thomas,1610612738,Boston Celtics,1,9,12,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-86,237,1,0,20170208,SAC,BOS
128706,Shot Chart Detail,21600793,69,202738,Isaiah Thomas,1610612738,Boston Celtics,1,5,31,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,10,101,36,1,0,20170208,SAC,BOS
128707,Shot Chart Detail,21600793,72,202738,Isaiah Thomas,1610612738,Boston Celtics,1,4,51,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,238,23,1,1,20170208,SAC,BOS
128708,Shot Chart Detail,21600793,97,202738,Isaiah Thomas,1610612738,Boston Celtics,1,2,25,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-30,3,1,0,20170208,SAC,BOS
128709,Shot Chart Detail,21600793,195,202738,Isaiah Thomas,1610612738,Boston Celtics,2,6,32,Made Shot,Jump Bank Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,10,98,31,1,1,20170208,SAC,BOS
128710,Shot Chart Detail,21600793,208,202738,Isaiah Thomas,1610612738,Boston Celtics,2,5,12,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,207,136,1,1,20170208,SAC,BOS
128711,Shot Chart Detail,21600793,234,202738,Isaiah Thomas,1610612738,Boston Celtics,2,2,20,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,30,264,1,0,20170208,SAC,BOS
128712,Shot Chart Detail,21600793,257,202738,Isaiah Thomas,1610612738,Boston Celtics,2,0,32,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,148,208,1,0,20170208,SAC,BOS
128713,Shot Chart Detail,21600793,268,202738,Isaiah Thomas,1610612738,Boston Celtics,3,11,41,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,27,249,1,0,20170208,SAC,BOS
128714,Shot Chart Detail,21600793,275,202738,Isaiah Thomas,1610612738,Boston Celtics,3,10,19,Missed Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-42,11,1,0,20170208,SAC,BOS
128715,Shot Chart Detail,21600793,297,202738,Isaiah Thomas,1610612738,Boston Celtics,3,6,56,Made Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,35,82,1,1,20170208,SAC,BOS
128716,Shot Chart Detail,21600793,314,202738,Isaiah Thomas,1610612738,Boston Celtics,3,4,53,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,140,213,1,0,20170208,SAC,BOS
128717,Shot Chart Detail,21600793,459,202738,Isaiah Thomas,1610612738,Boston Celtics,4,4,11,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-181,170,1,1,20170208,SAC,BOS
128718,Shot Chart Detail,21600793,462,202738,Isaiah Thomas,1610612738,Boston Celtics,4,3,44,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,64,244,1,0,20170208,SAC,BOS
128719,Shot Chart Detail,21600793,469,202738,Isaiah Thomas,1610612738,Boston Celtics,4,3,20,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,46,247,1,0,20170208,SAC,BOS
128720,Shot Chart Detail,21600798,9,202738,Isaiah Thomas,1610612738,Boston Celtics,1,10,33,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-168,180,1,0,20170209,POR,BOS
128721,Shot Chart Detail,21600798,26,202738,Isaiah Thomas,1610612738,Boston Celtics,1,9,3,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-169,202,1,0,20170209,POR,BOS
128722,Shot Chart Detail,21600798,22,202738,Isaiah Thomas,1610612738,Boston Celtics,1,8,55,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,17,11,1,0,20170209,POR,BOS
128723,Shot Chart Detail,21600798,37,202738,Isaiah Thomas,1610612738,Boston Celtics,1,8,7,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,200,165,1,0,20170209,POR,BOS
128724,Shot Chart Detail,21600798,64,202738,Isaiah Thomas,1610612738,Boston Celtics,1,6,26,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-16,16,1,1,20170209,POR,BOS
128725,Shot Chart Detail,21600798,143,202738,Isaiah Thomas,1610612738,Boston Celtics,2,11,18,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-22,3,1,1,20170209,POR,BOS
128726,Shot Chart Detail,21600798,151,202738,Isaiah Thomas,1610612738,Boston Celtics,2,10,12,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,6,11,1,0,20170209,POR,BOS
128727,Shot Chart Detail,21600798,166,202738,Isaiah Thomas,1610612738,Boston Celtics,2,8,57,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-201,154,1,0,20170209,POR,BOS
128728,Shot Chart Detail,21600798,181,202738,Isaiah Thomas,1610612738,Boston Celtics,2,7,33,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-14,3,1,0,20170209,POR,BOS
128729,Shot Chart Detail,21600798,234,202738,Isaiah Thomas,1610612738,Boston Celtics,2,3,35,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-6,16,1,0,20170209,POR,BOS
128730,Shot Chart Detail,21600798,247,202738,Isaiah Thomas,1610612738,Boston Celtics,2,2,33,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,6,11,1,1,20170209,POR,BOS
128731,Shot Chart Detail,21600798,255,202738,Isaiah Thomas,1610612738,Boston Celtics,2,2,1,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-191,169,1,1,20170209,POR,BOS
128732,Shot Chart Detail,21600798,269,202738,Isaiah Thomas,1610612738,Boston Celtics,2,0,58,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,2,3,1,1,20170209,POR,BOS
128733,Shot Chart Detail,21600798,278,202738,Isaiah Thomas,1610612738,Boston Celtics,2,0,17,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,-24,247,1,1,20170209,POR,BOS
128734,Shot Chart Detail,21600798,292,202738,Isaiah Thomas,1610612738,Boston Celtics,3,11,17,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,235,16,1,0,20170209,POR,BOS
128735,Shot Chart Detail,21600798,325,202738,Isaiah Thomas,1610612738,Boston Celtics,3,8,2,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-138,205,1,0,20170209,POR,BOS
128736,Shot Chart Detail,21600798,350,202738,Isaiah Thomas,1610612738,Boston Celtics,3,5,52,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-12,11,1,1,20170209,POR,BOS
128737,Shot Chart Detail,21600798,353,202738,Isaiah Thomas,1610612738,Boston Celtics,3,5,27,Missed Shot,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,168,190,1,0,20170209,POR,BOS
128738,Shot Chart Detail,21600798,369,202738,Isaiah Thomas,1610612738,Boston Celtics,3,4,20,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-14,11,1,0,20170209,POR,BOS
128739,Shot Chart Detail,21600798,428,202738,Isaiah Thomas,1610612738,Boston Celtics,4,10,26,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-20,-1,1,1,20170209,POR,BOS
128740,Shot Chart Detail,21600798,432,202738,Isaiah Thomas,1610612738,Boston Celtics,4,9,48,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,177,170,1,0,20170209,POR,BOS
128741,Shot Chart Detail,21600798,443,202738,Isaiah Thomas,1610612738,Boston Celtics,4,8,47,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,0,75,1,0,20170209,POR,BOS
128742,Shot Chart Detail,21600798,453,202738,Isaiah Thomas,1610612738,Boston Celtics,4,7,36,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,9,11,1,1,20170209,POR,BOS
128743,Shot Chart Detail,21600798,498,202738,Isaiah Thomas,1610612738,Boston Celtics,4,3,55,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,9,257,1,0,20170209,POR,BOS
128744,Shot Chart Detail,21600798,504,202738,Isaiah Thomas,1610612738,Boston Celtics,4,2,54,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-20,3,1,1,20170209,POR,BOS
128745,Shot Chart Detail,21600798,545,202738,Isaiah Thomas,1610612738,Boston Celtics,4,1,0,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,12,7,1,1,20170209,POR,BOS
128746,Shot Chart Detail,21600815,5,202738,Isaiah Thomas,1610612738,Boston Celtics,1,11,10,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,164,178,1,1,20170211,UTA,BOS
128747,Shot Chart Detail,21600815,38,202738,Isaiah Thomas,1610612738,Boston Celtics,1,7,32,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,19,-197,3,1,0,20170211,UTA,BOS
128748,Shot Chart Detail,21600815,48,202738,Isaiah Thomas,1610612738,Boston Celtics,1,6,30,Made Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,19,87,1,1,20170211,UTA,BOS
128749,Shot Chart Detail,21600815,71,202738,Isaiah Thomas,1610612738,Boston Celtics,1,4,32,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,24,0,1,1,20170211,UTA,BOS
128750,Shot Chart Detail,21600815,90,202738,Isaiah Thomas,1610612738,Boston Celtics,1,2,46,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,104,232,1,1,20170211,UTA,BOS
128751,Shot Chart Detail,21600815,221,202738,Isaiah Thomas,1610612738,Boston Celtics,2,2,41,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-12,16,1,1,20170211,UTA,BOS
128752,Shot Chart Detail,21600815,225,202738,Isaiah Thomas,1610612738,Boston Celtics,2,2,4,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,22,102,203,1,0,20170211,UTA,BOS
128753,Shot Chart Detail,21600815,240,202738,Isaiah Thomas,1610612738,Boston Celtics,2,0,26,Missed Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-168,193,1,0,20170211,UTA,BOS
128754,Shot Chart Detail,21600815,257,202738,Isaiah Thomas,1610612738,Boston Celtics,3,10,14,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,159,183,1,0,20170211,UTA,BOS
128755,Shot Chart Detail,21600815,261,202738,Isaiah Thomas,1610612738,Boston Celtics,3,9,46,Made Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,19,-5,1,1,20170211,UTA,BOS
128756,Shot Chart Detail,21600815,392,202738,Isaiah Thomas,1610612738,Boston Celtics,4,10,18,Made Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-94,223,1,1,20170211,UTA,BOS
128757,Shot Chart Detail,21600815,398,202738,Isaiah Thomas,1610612738,Boston Celtics,4,9,41,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,22,25,228,1,0,20170211,UTA,BOS
128758,Shot Chart Detail,21600815,406,202738,Isaiah Thomas,1610612738,Boston Celtics,4,8,22,Made Shot,Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,4,31,1,1,20170211,UTA,BOS
128759,Shot Chart Detail,21600815,443,202738,Isaiah Thomas,1610612738,Boston Celtics,4,4,22,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,22,-1,1,0,20170211,UTA,BOS
128760,Shot Chart Detail,21600815,454,202738,Isaiah Thomas,1610612738,Boston Celtics,4,3,7,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,225,11,1,1,20170211,UTA,BOS
128761,Shot Chart Detail,21600815,458,202738,Isaiah Thomas,1610612738,Boston Celtics,4,2,28,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,110,218,1,0,20170211,UTA,BOS
128762,Shot Chart Detail,21600826,3,202738,Isaiah Thomas,1610612738,Boston Celtics,1,11,44,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,23,-220,95,1,1,20170213,DAL,BOS
128763,Shot Chart Detail,21600826,13,202738,Isaiah Thomas,1610612738,Boston Celtics,1,9,30,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,232,7,1,1,20170213,DAL,BOS
128764,Shot Chart Detail,21600826,18,202738,Isaiah Thomas,1610612738,Boston Celtics,1,8,18,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,9,242,1,1,20170213,DAL,BOS
128765,Shot Chart Detail,21600826,24,202738,Isaiah Thomas,1610612738,Boston Celtics,1,7,47,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,101,223,1,0,20170213,DAL,BOS
128766,Shot Chart Detail,21600826,173,202738,Isaiah Thomas,1610612738,Boston Celtics,2,5,26,Missed Shot,Running Pull-Up Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,23,-137,185,1,0,20170213,DAL,BOS
128767,Shot Chart Detail,21600826,226,202738,Isaiah Thomas,1610612738,Boston Celtics,2,0,28,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-17,2,1,1,20170213,DAL,BOS
128768,Shot Chart Detail,21600826,245,202738,Isaiah Thomas,1610612738,Boston Celtics,3,11,22,Made Shot,Running Pull-Up Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,23,-70,224,1,1,20170213,DAL,BOS
128769,Shot Chart Detail,21600826,272,202738,Isaiah Thomas,1610612738,Boston Celtics,3,9,8,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,23,-11,239,1,0,20170213,DAL,BOS
128770,Shot Chart Detail,21600826,275,202738,Isaiah Thomas,1610612738,Boston Celtics,3,8,36,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,25,2,1,1,20170213,DAL,BOS
128771,Shot Chart Detail,21600826,282,202738,Isaiah Thomas,1610612738,Boston Celtics,3,7,30,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,202,149,1,0,20170213,DAL,BOS
128772,Shot Chart Detail,21600826,323,202738,Isaiah Thomas,1610612738,Boston Celtics,3,5,9,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-202,146,1,0,20170213,DAL,BOS
128773,Shot Chart Detail,21600826,340,202738,Isaiah Thomas,1610612738,Boston Celtics,3,3,45,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-25,13,1,0,20170213,DAL,BOS
128774,Shot Chart Detail,21600826,427,202738,Isaiah Thomas,1610612738,Boston Celtics,4,10,28,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,71,259,1,0,20170213,DAL,BOS
128775,Shot Chart Detail,21600826,432,202738,Isaiah Thomas,1610612738,Boston Celtics,4,10,0,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,1,2,1,1,20170213,DAL,BOS
128776,Shot Chart Detail,21600826,439,202738,Isaiah Thomas,1610612738,Boston Celtics,4,8,24,Missed Shot,Driving Floating Bank Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,9,-89,43,1,0,20170213,DAL,BOS
128777,Shot Chart Detail,21600826,452,202738,Isaiah Thomas,1610612738,Boston Celtics,4,7,48,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,10,62,1,0,20170213,DAL,BOS
128778,Shot Chart Detail,21600826,480,202738,Isaiah Thomas,1610612738,Boston Celtics,4,5,42,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,10,2,1,1,20170213,DAL,BOS
128779,Shot Chart Detail,21600826,485,202738,Isaiah Thomas,1610612738,Boston Celtics,4,4,32,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,210,141,1,1,20170213,DAL,BOS
128780,Shot Chart Detail,21600826,511,202738,Isaiah Thomas,1610612738,Boston Celtics,4,2,51,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,23,-97,219,1,0,20170213,DAL,BOS
128781,Shot Chart Detail,21600836,18,202738,Isaiah Thomas,1610612738,Boston Celtics,1,9,7,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,45,249,1,1,20170215,BOS,PHI
128782,Shot Chart Detail,21600836,33,202738,Isaiah Thomas,1610612738,Boston Celtics,1,7,44,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,179,174,1,1,20170215,BOS,PHI
128783,Shot Chart Detail,21600836,52,202738,Isaiah Thomas,1610612738,Boston Celtics,1,5,48,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,104,232,1,1,20170215,BOS,PHI
128784,Shot Chart Detail,21600836,75,202738,Isaiah Thomas,1610612738,Boston Celtics,1,4,19,Missed Shot,Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-30,2,1,0,20170215,BOS,PHI
128785,Shot Chart Detail,21600836,189,202738,Isaiah Thomas,1610612738,Boston Celtics,2,6,10,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-6,16,1,1,20170215,BOS,PHI
128786,Shot Chart Detail,21600836,194,202738,Isaiah Thomas,1610612738,Boston Celtics,2,5,54,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,2,259,1,0,20170215,BOS,PHI
128787,Shot Chart Detail,21600836,264,202738,Isaiah Thomas,1610612738,Boston Celtics,2,1,30,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,123,219,1,1,20170215,BOS,PHI
128788,Shot Chart Detail,21600836,281,202738,Isaiah Thomas,1610612738,Boston Celtics,2,0,4,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,16,-58,151,1,0,20170215,BOS,PHI
128789,Shot Chart Detail,21600836,289,202738,Isaiah Thomas,1610612738,Boston Celtics,3,11,38,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-12,7,1,1,20170215,BOS,PHI
128790,Shot Chart Detail,21600836,350,202738,Isaiah Thomas,1610612738,Boston Celtics,3,5,46,Missed Shot,Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,38,11,1,0,20170215,BOS,PHI
128791,Shot Chart Detail,21600836,354,202738,Isaiah Thomas,1610612738,Boston Celtics,3,5,33,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,187,169,1,0,20170215,BOS,PHI
128792,Shot Chart Detail,21600836,375,202738,Isaiah Thomas,1610612738,Boston Celtics,3,4,11,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,13,135,8,1,0,20170215,BOS,PHI
128793,Shot Chart Detail,21600836,454,202738,Isaiah Thomas,1610612738,Boston Celtics,4,9,45,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,20,-1,1,1,20170215,BOS,PHI
